split,idx,speaker,duration,sr,text,n_eojeol,n_char,est_ratio,ratio_bin,dataset_split,sample_id
train,3615,207,5.5508125,16000,하지만 소를 잡게 되면 잡은 소의 모든 부위를 다 사용합니다,10,24,0.31365017409865065,high(30%~),train,zk_00844
train,3631,207,7.17125,16000,일단 알레르기성 자반증이 의심되면 전문 의료진을 찾아 상담 받을 것을 권하고 싶다,12,34,0.24277682510217413,mid(15~30%),train,zk_00845
train,3715,207,8.620625,16000,미세먼지가 기승을 부리면서 신선한 산소에 좋은 향까지 담겨 있다는 산소캔을 찾는 시민들이 늘고 있습니다,14,44,0.20195905830655736,mid(15~30%),train,zk_00846
train,3716,207,9.1690625,16000,북한의 핵개발 속도는 빨라지고 있지만 실질적인 군사적 대응책이 부족하다는 데 따른 위기감이 반영된 것으로 보인다,15,48,0.18987909691028565,mid(15~30%),train,zk_00847
train,3795,207,7.000125,16000,대전의 배재대도 이천 십 사 학년부터 법학부를 공무원법학과로 개편했다,9,30,0.2487117454351124,mid(15~30%),train,zk_00848
train,3893,207,12.187,16000,현대차는 현대차 에어백은 충돌 각도를 맞춰야 작동한다는 오해에 대해 이러한 표현은 섭섭할 수도 있다면서도 더 많은 사례 연구와 기술 정교화에 매진하고 있다고 밝혔다,23,69,0.14285823475949505,low(~15%),train,zk_00849
train,8419,208,7.537,16000,다른 지역에서는 그곳이 아무리 넓다 하더라도 푸야 라이몬디를 발견하기가 어려울 것입니다,11,38,0.2309955296555614,mid(15~30%),train,zk_00850
train,8421,208,6.6495625,16000,최순실 정국 이전부터 새누리당의 고정 지지 기반은 천천히 하지만 눈에 띄게 침식되고 있었다,13,38,0.2618237375788206,mid(15~30%),train,zk_00851
train,8445,208,9.48475,16000,이 점과 관련하여 국제 연합의 한 보고서는 공식 비공식 학습 공동체 참여 종교 활동을 통한 계속적인 발전을 권하였습니다,18,49,0.18355921948538087,mid(15~30%),train,zk_00852
train,8522,208,9.1623125,16000,단원고 학생들은 직업이 없기 때문에 도시 일용노임 월 백 구십 삼 만 원을 적용해 삼 억 원 정도의 배상 액수를 정했지요,21,47,0.19001898341864742,mid(15~30%),train,zk_00853
train,8534,208,9.595625,16000,영미권뿐만 아니라 중국에서도 베이징 상하이의 젊은층을 중심으로 크래프트 맥주가 선풍적인 인기를 얻고 있다고 파이낸셜타임스가 전했다,15,58,0.18143823951164892,mid(15~30%),train,zk_00854
train,8554,208,9.477375,16000,아울러 획정 기준은 현행 공직선거법을 근거로 게리맨더링을 방지하고 지역대표성을 확보하는 등 기본 원칙을 지킨다는 방침이다,15,53,0.18370205959075864,mid(15~30%),train,zk_00855
train,8598,208,11.859,16000,그래서 재소자들은 보통 구치소 내에 있는 미용실을 이용을 하게 되는데 이 경우에는 파마나 염색 이런 거 안 되고 커트만 가능하다 이런 것을 구체적으로 설명하고 있고요,25,68,0.1468094533277651,low(~15%),train,zk_00856
train,8604,208,6.9649375,16000,다수의 선정작을 가려낸 재난안전교육 및 한글 활용 등 여타 부문과 대조를 이루는 부분이다,13,37,0.24996825987511967,mid(15~30%),train,zk_00857
train,8727,208,8.88725,16000,어둠이 채 가시지 않은 이른 시각에 남루한 차림에 가방을 짊어진 삼십 에서 사십 대 남성들이 하나둘씩 모여들기 시작했다,18,49,0.19590011612298136,mid(15~30%),train,zk_00858
train,8806,208,5.5893125,16000,앵커 한 고등학교가 얼마 전 이 학년 학부모들에게 발송한 가정통신문입니다,10,31,0.31148970593681535,high(30%~),train,zk_00859
train,16519,209,5.3296875,16000,이름을 짓는 것이 하느님의 특성이라는 점은 성경에서도 분명히 나타납니다,9,31,0.32666330005539085,high(30%~),train,zk_00860
train,16563,209,8.213,16000,그리고 이내 우리 아들 리언에게도 하느님의 말씀에 순종하는 것이 얼마나 유익한지 가르쳐 주기 시작했어요,14,44,0.21198262596054626,mid(15~30%),train,zk_00861
train,16580,209,6.454625,16000,이 심지에 불을 붙이면 화약이 폭발해 그 앞에 있는 쇠구슬 총알이 발사되는 방식이다,13,34,0.26973113186497527,mid(15~30%),train,zk_00862
train,16582,209,5.8153125,16000,지난해 이들 크루즈관광객의 평균 체류기간은 오 쩜 구 사 시간,10,25,0.29938430772447155,mid(15~30%),train,zk_00863
train,16606,209,12.5399375,16000,백 열 아홉 개국 정상을 포함한 백 아흔 두 개국 대표단이 기후 변화 문제에 대처하기 위해 이천 구 년 십 이 월에 덴마크 코펜하겐에서 열린 이 모임에 참석했습니다,28,64,0.1388374788162992,low(~15%),train,zk_00864
train,16628,209,6.0858125,16000,정씨는 이천 십 삼 년 이 월 공공비정규직 노조 지회 설립을 주도했다,12,27,0.28607738194595483,mid(15~30%),train,zk_00865
train,16688,209,10.62125,16000,옥천군은 주민들의 불안이 수그러들 때까지 노인장애인복지관과 국민체육센터 체육센터 등 다중 이용시설을 당분간 폐쇄하는 방안을 고려하고 있다,16,61,0.1639179293410819,mid(15~30%),train,zk_00866
train,16924,209,5.64375,16000,중위그룹은 일 조 구천 억원 적자 하위그룹은 칠천 억원 의 적자를 기록했다,12,30,0.3084851928263949,high(30%~),train,zk_00867
train,16953,209,10.6715,16000,당시 현 회장은 사행사업을 한다는 한국마사회의 이미지를 개선하고자 추진한 테마파크 사업이 공개된 자리에서 특혜 의혹을 받는 자체가 참담하다,18,60,0.16314607196869851,mid(15~30%),train,zk_00868
train,16963,209,12.98125,16000,향후 기후변화에 따라 지역별 유역별 강수량 편차가 커지고 태풍 호우 가뭄 등 자연재해가 늘어남에 따라 수자원 활용 여건은 더욱 어려워질 것으로 전망된다,22,63,0.13411753929813894,low(~15%),train,zk_00869
train,20058,210,5.9596875,16000,이날 발표는 특위 회의가 길어지면서 예정된 오후 세 시를 한참 넘겨 이뤄졌다,12,31,0.2921316439853543,mid(15~30%),train,zk_00870
train,20077,210,5.6809375,16000,대학원 졸업 신규직원의 경우 이 비율이 십 오 쩜 구 퍼센트까지 상승했다,12,29,0.3064658442403153,high(30%~),train,zk_00871
train,20166,210,9.969875,16000,같은 해 팔 월 육 칠 일 일부 언론의 최태원 김승연 사면대상 포함 보도와는 달리 그 이전에 이미 최 회장 단독 사면 결론이 내려진 것이다,25,53,0.17462739573103636,mid(15~30%),train,zk_00872
train,20240,210,5.7655625,16000,조금 조이는 바지를 입어서 바지가 무릎 위까지 잘 안 올라가서 조금 젖었습니다,12,32,0.3019676409741402,high(30%~),train,zk_00873
train,20300,210,6.6596875,16000,효은에 따르면 대학교 동아리에서 만난 신천지 친구가 심리상담을 통해 신천지를 전도했다,11,37,0.2614256760567168,mid(15~30%),train,zk_00874
train,20342,210,7.8374375,16000,경찰은 처벌이 가벼운 폭력행위처벌법을 적용해 검찰에 넘겼으나 검찰은 처벌이 더 무거운 죄를 적용한 것이다,14,45,0.2221406304055332,mid(15~30%),train,zk_00875
train,20378,210,9.0936875,16000,십 이 일 오전 여덟 시께 대구 중구 동산의료원에서 치료받던 절도 피의자 현모씨가 이 층 여자 화장실 창문을 통해 달아났다,20,49,0.1914529509633981,mid(15~30%),train,zk_00876
train,20379,210,6.7258125,16000,이 회사는 또 차량유지비로 지난해 칠백 팔십 이 만원 이천 십 사 년 칠백 이 만원을 썼다,17,34,0.25885546274356686,mid(15~30%),train,zk_00877
train,20386,210,5.8035,16000,그러한 이유로 많은 과학자와 연구가들은 창조주의 존재를 믿습니다,8,28,0.2999936774384365,mid(15~30%),train,zk_00878
train,20460,210,6.5046875,16000,그런데 여기서 이런 식으로 성매매 업주한테 빌린 돈은 안 갚아도 된다는 교육을 했습니다,13,36,0.26765518051619946,mid(15~30%),train,zk_00879
train,13633,211,5.869625,16000,또 미국 무기들이 세계에서 가장 우수하다는 점도 영향을 미쳤다,9,26,0.29661406086657427,mid(15~30%),train,zk_00880
train,13634,211,7.135875,16000,그러고 나서 넌 성서에서 약속하는 이런 축복이 이루어질 거라고 생각하니 라고 물었습니다,12,37,0.24398035377777302,mid(15~30%),train,zk_00881
train,13765,211,10.441875,16000,비교적 짧은 생애 동안 아그리콜라가 핀란드어로 남긴 출판물은 열 권 정도에 지나지 않는데 대략 총 이천 사백 쪽에 달합니다,19,50,0.16673378172157455,mid(15~30%),train,zk_00882
train,13893,211,11.853125,16000,뉴 사이언티스트 지는 기술자들이 이 곤충의 비밀을 밝혀내기 위해 날갯짓을 하며 공중에 떠 있는 벌들을 초당 육천 프레임의 속도로 촬영했다라고 보도한다,21,63,0.14688221941588958,low(~15%),train,zk_00883
train,13901,211,9.07525,16000,또 붙을 건데 의경들 스트레스 받지 말고 그냥 두라 꽃 스티커가 평화시위의 새로운 상징으로 부각되고 있다,16,43,0.19184191146403307,mid(15~30%),train,zk_00884
train,13907,211,8.76475,16000,내 말을 전혀 믿지 않던 경찰의 태도가 조금 바뀌기 시작한 건 역설적이지만 시 인권센터 결정문 덕분이다,16,42,0.1986381022863135,mid(15~30%),train,zk_00885
train,13951,211,12.8539375,16000,사람들은 호박 구슬을 실에 꿰어 목에 걸고 다니면 머리와 목과 인후의 통증이 완화되고 호박으로 만든 팔찌는 류머티즘을 앓고 있는 사람들에게 도움이 된다고 믿었습니다,23,69,0.13544591351980403,low(~15%),train,zk_00886
train,13967,211,7.4751875,16000,사진은 김 전 원장이 지난달 정 후보 사무실을 찾아 야당 지지자들과 함께 찍은 사진,14,33,0.23290563708455023,mid(15~30%),train,zk_00887
train,13972,211,6.9905625,16000,그럴 때 부모가 자신의 감정을 솔직하게 표현해야 아이들도 속마음을 털어 놓게 되지요,12,35,0.24905196212950906,mid(15~30%),train,zk_00888
train,14025,211,8.3481875,16000,전셋값이 천정부지로 오르는 상황에서 월세 전환을 유도해서라도 주거 불안을 해소해야 하기 때문이다,12,42,0.20854985672206885,mid(15~30%),train,zk_00889
train,5523,212,8.520375,16000,어쨌든 지난해 오십 구 승를 거뒀던 미네소타는 벌써 지난해 승수의 약 십 퍼센트가량을 만들어냈다,14,40,0.2043352912300182,mid(15~30%),train,zk_00890
train,5550,212,7.9449375,16000,이는 경찰 한 명이 담당하는 주민이 적을수록 시민들이 우리 지역의 치안 상태가 좋다라고 느낀다는 말이다,15,43,0.21913492799835949,mid(15~30%),train,zk_00891
train,5646,212,6.990875,16000,결국 협회가 싸움을 걸었지만 소속기업들은 한걸음 뒤로 물러나 사태를 관망하고 있다,11,35,0.2490408292258074,mid(15~30%),train,zk_00892
train,5699,212,12.6251875,16000,신 회장은 일본롯데 계열사들의 유 월 정기주총과 금융기관 접촉 등을 마무리한 후 칠 월 이 삼 일께 귀국 현재 한국 롯데에서 진행되고 있는 검찰 수사에 적극 협조한다는 계획이다,28,71,0.13789999610017406,low(~15%),train,zk_00893
train,5727,212,6.5536875,16000,실제로 실손보험으로 피부관리나 미용 수술까지 받는 사례가 적발되기도 했다,9,32,0.26565400120374466,mid(15~30%),train,zk_00894
train,5766,212,8.3106875,16000,서부 이즈미르 지역에서 휴가 중이었던 것으로 전해진 에르도안 대통령은 한때 영국이나 독일로의 망명설도 나돌았다,14,48,0.20949088833071466,mid(15~30%),train,zk_00895
train,5880,212,6.3928125,16000,다른 동물의 생체 주기 즉 생체 리듬도 박테리아의 영향을 받을 수 있기 때문입니다,13,33,0.27233917888471876,mid(15~30%),train,zk_00896
train,5912,212,7.8126875,16000,이런 말씀을 조금 전에 하셨어요 오늘 중진회의 열어서 원칙은 지키되 추가할 게 있으면 추가하겠다,14,40,0.22284435503326688,mid(15~30%),train,zk_00897
train,5960,212,10.2438125,16000,정관용 이게 동행명령장이라고 하는 게 발부된다 하더라도 국회 운영위원회의 청와대 대상 국회 국정감사는 오늘로 끝나는 거 아닙니까,17,55,0.16995755310964214,mid(15~30%),train,zk_00898
train,5964,212,6.5785625,16000,앵커 한 고등학교가 얼마 전 이 학년 학부모들에게 발송한 가정통신문입니다,10,31,0.2646495046621456,mid(15~30%),train,zk_00899
train,18061,213,7.0409375,16000,일본은 아무리 사죄해도 충분하지 않을 만큼 막대한 범죄를 한국에 저질렀습니다,10,33,0.2472700981955835,mid(15~30%),train,zk_00900
train,18065,213,8.9833125,16000,삼백 팔십 만 마리의 닭은 살처분될 처지에 놓였고 가축보건 방역당국은 초긴장 상태에 휩싸였다,13,39,0.19380527027351727,mid(15~30%),train,zk_00901
train,18108,213,7.49375,16000,주민센터 직원이 가본 그의 숙소는 화장실도 없는 허름한 여인숙 단칸방이었다,10,32,0.23232871486424903,mid(15~30%),train,zk_00902
train,18129,213,10.0186875,16000,국내 경기가 여전히 침체된 상태에서 금리마저 올라가면 경기 회복 국면에 찬물을 끼얹을 수도 있다는 진단이다,15,45,0.17377658570685692,mid(15~30%),train,zk_00903
train,18182,213,8.3216875,16000,그는 단지 정복 경찰 두 사람의 모습이 창문에 비친 것을 보았을 뿐입니다,12,29,0.20921397336945977,mid(15~30%),train,zk_00904
train,18193,213,8.233125,16000,그 친구에게 방송에서 누군가에게 잘 보이려고 애쓰지 말고 그냥 있는 그대로의 모습을 보여 주라고 말했다,15,43,0.2114644569363354,mid(15~30%),train,zk_00905
train,18202,213,5.0921875,16000,그래서 채무증명서 이런 거 제출해서 휴학했었습니다 일 년,8,24,0.3418989004261855,high(30%~),train,zk_00906
train,18203,213,5.623,16000,또한 오래 근무하지 않고 일찍 청와대를 나온 이유도 석연치 않다,10,26,0.309623565181214,high(30%~),train,zk_00907
train,18221,213,10.2135625,16000,트럼프 행정부가 북한에 대한 군사적 압박을 높이는 상황에서 이뤄진 인터뷰인 만큼 한 부상의 입에 관심이 쏠렸습니다,16,48,0.17046092458081752,mid(15~30%),train,zk_00908
train,18222,213,9.18325,16000,그러나 박근혜 대통령이 지난해 산지관광 활성화를 위해 규제 완화를 지시한 이래 진척 속도가 빨라졌다,14,42,0.18958574655094507,mid(15~30%),train,zk_00909
train,1714,214,6.326,16000,우선 이름 주소 전화번호 전자 우편 주소를 기재하십시오,8,23,0.2752155085384076,mid(15~30%),train,zk_00910
train,1804,214,9.3856875,16000,하지만 그렇게 하기 위해서는 먼저 남자와 여자가 대화하는 방식에 차이가 있다는 것을 알아야 합니다,14,41,0.1854966199347641,mid(15~30%),train,zk_00911
train,1857,214,7.5223125,16000,그래서 그는 구할 수 있는 데까지 틴들의 번역판을 모두 구해서 불태워 버렸습니다,12,33,0.23144655410340453,mid(15~30%),train,zk_00912
train,1902,214,8.4379375,16000,때때로 예상치 못한 일이 일어날 것을 대비해서 시간을 여유 있게 계획하는 것이 도움이 됩니다,14,38,0.20633161919177123,mid(15~30%),train,zk_00913
train,1933,214,13.206125,16000,천 구백 이십 오 년에 미국 매사추세츠의 클래런스 버드사이가 생선 급속 냉동 기술을 개발한 후로 대구의 수요는 빠른 속도로 증가했습니다,20,56,0.1318337746321473,low(~15%),train,zk_00914
train,1966,214,8.143625,16000,마음만 먹으면 어떤 사람보다도 정신과 의사는 범행하기가 쉽고 편안한 위치에 있습니다,11,36,0.2137884918588425,mid(15~30%),train,zk_00915
train,1998,214,10.8508125,16000,교육부 관계자는 이영 차관이 해임을 포함해 조치를 논의하겠다고 밝혔고 그 후 진전된 내용은 없다고 했다,15,43,0.16045004067796453,mid(15~30%),train,zk_00916
train,2017,214,11.1031875,16000,미국은 시급히 북한 핵과 미사일 개발을 제한하고 비핵화와 평화협정으로 나아가도록 협상 방식을 재구축해야 한다,14,47,0.15680301778331368,mid(15~30%),train,zk_00917
train,2039,214,10.0105,16000,또한 운전자 열 명 중 여섯 명은 사람들이 난폭하거나 무모하게 운전하는 것을 정기적으로 본다고 말했다,15,42,0.1739187160495446,mid(15~30%),train,zk_00918
train,2043,214,10.8085625,16000,오 전 시장이 아니라 박근혜 대통령과 붙으라고 해도 하겠다며 중요한 것은 제가 당선되고 말고가 아니지 않느냐고 말했다,17,49,0.16107722992895365,mid(15~30%),train,zk_00919
train,18496,215,11.889,16000,경찰청장 바로 아래 계급인 치안정감 자리에는 호남과 충청 등 지역 안배를 고려해 각각 박경민 전남청장과 김양제 경찰중앙학교장이 발탁된 것으로 전해졌다,20,64,0.1464390030291838,low(~15%),train,zk_00920
train,18499,215,6.0588125,16000,개인적으로 이봉련 씨 팬인데 같이 연기할 수 있어서 너무 신기했어요,10,28,0.2873522339590417,mid(15~30%),train,zk_00921
train,18513,215,11.603125,16000,응시자가 자소서에서 본인의 역경 극복 과정을 설명하면서 사업을 하시던 아버지가 부도를 당해 할아버지부터 어업에 종사하여 회사에 다니던 아버지가 실직하고 식이다,20,69,0.15004693192687024,mid(15~30%),train,zk_00922
train,18518,215,5.6320625,16000,김현정 그게 마지막 투어였으니까 그 길로 호텔로 가셨을 거고,9,25,0.30912535274847647,high(30%~),train,zk_00923
train,18593,215,7.4054375,16000,영국 돈인 파운드화 가치도 브렉시트 쪽으로 결론이 나지 않는 것이라는 기대 속에 계속 올랐어,14,38,0.23509931817181176,mid(15~30%),train,zk_00924
train,18660,215,11.3144375,16000,그러면 적어도 변호인 접견이 끝난 다음에 만나고 가야 하는데 변호인 접견이 계속 길어지니까 그날은 시간적으로 안 될 것 같아서 그냥 갈 가능성이 크다고 보고요,24,65,0.15387537445091426,mid(15~30%),train,zk_00925
train,18671,215,7.281875,16000,삼성 내 나머지 계열사들뿐만 아니라 다른 대기업으로도 감원바람이 불고 있습니다,10,34,0.23908860108337016,mid(15~30%),train,zk_00926
train,18673,215,10.088375,16000,인생에 대한 앞날을 어른들이 길을 내주고 터주는 그런 자기 인생의 이야기들을 담아서 해주기 때문에 아이들이 감동하고 듣는 분들도 감동하죠,19,58,0.17257618863434065,mid(15~30%),train,zk_00927
train,18750,215,10.0365,16000,반면 노관규 후보는 더민주 기호 두 번을 크게 표시하고 또다시 우리 순천이 박근혜 정권과 새누리당에 속을 수는 없습니다라는 구호를 내세웠다,20,58,0.1734681718740563,mid(15~30%),train,zk_00928
train,18768,215,11.0408125,16000,노무현 전 대통령을 비하하는 내용의 호두과자 포장재를 사용한 식품업체가 이를 비난한 네티즌을 무더기로 고소했지만 대부분 불기소 처분을 받은 것으로 알려졌다,20,67,0.15768887543502494,mid(15~30%),train,zk_00929
train,13099,216,7.6618125,16000,저희들이 생각하는 가장 유력한 증거는 현재 화물차에 접수돼 있던 차량에 보면 블랙박스가 있지 않습니까,14,43,0.227232565011734,mid(15~30%),train,zk_00930
train,13162,216,7.107125,16000,조리사 영양사 학교 경비원 등의 경우 학교와 직접 계약한 경우에만 적용을 받는다,12,33,0.24496731196003535,mid(15~30%),train,zk_00931
train,13198,216,6.6621875,16000,사도들이 도움을 청하자 예수께서는 일어나 바람을 꾸짖으시며 바다더러 잠잠하여라,9,35,0.26132757551689534,mid(15~30%),train,zk_00932
train,13226,216,5.298625,16000,누군가 그의 방문에서 딱지를 떼어내고 근조를 써 붙였다,8,23,0.3285783211708634,high(30%~),train,zk_00933
train,13230,216,11.1718125,16000,간통 남녀가 짜고 법정에서 배우자를 상대로 오리발을 내밀기도 하고 피해 배우자는 더 많은 위자료를 얻기 위해 불법 도청을 서슴지 않는 경우도 많아지고 있다,23,64,0.15583982518628614,mid(15~30%),train,zk_00934
train,13245,216,7.571625,16000,그룹별 임원 보수가 가장 많은 곳은 삼성그룹으로 십 사 억 칠 천 사백 만원에 달했다,15,33,0.22993918835309016,mid(15~30%),train,zk_00935
train,13255,216,7.969,16000,푸이와 그의 형제자매 사진출처 봉황망 다섯째 공주 윈신윈신은 천 구백 십 칠 년에 태어났다,14,37,0.21847324720968328,mid(15~30%),train,zk_00936
train,13337,216,8.159625,16000,같은 제품이라 해도 아시아에서 사면 유럽보다 최대 육십 퍼센트 가까이 비싸게 줘야 한다,13,36,0.21336927947227552,mid(15~30%),train,zk_00937
train,13360,216,6.2965625,16000,그와 동시에 그러한 남자는 스스로 여호와 하느님을 불쾌하시게 하는 것입니다,10,32,0.27650218782295355,mid(15~30%),train,zk_00938
train,13421,216,6.058625,16000,하느님께서 그를 용서하기는 하셨지만 그 사건을 그냥 눈감아 주셨습니까,9,30,0.2873611268256355,mid(15~30%),train,zk_00939
train,7786,217,12.765875,16000,이전까지 언론 인터뷰에서 헌재 자문위원을 자신의 주요 이력 중 하나로 소개해왔던 최 전 총장은 총장 사퇴 후에도 한달 넘게 헌재 자문위원직을 유지해왔다,22,63,0.13638025650525062,low(~15%),train,zk_00940
train,7799,217,9.0814375,16000,또 외교적 논란이 큰 사안을 공론화를 외면하고 밀실에서 덜컥 결정한 것에 대한 절차적 문제를 제기하는 목소리도 있다,17,48,0.19171120288103796,mid(15~30%),train,zk_00941
train,7818,217,8.395125,16000,이게 뭐냐하면 데이비드 윤이 누구누구 맞습니까 하니까 이렇게 하니까 그걸 실명을 여기서 공개하면이라고 하거든요,14,48,0.2073838456263565,mid(15~30%),train,zk_00942
train,7845,217,9.393,16000,심지어 운전 여건이 좋을 때에도 차량 한 대만 관련된 대형 단독 충돌 사고의 십 퍼센트는 피로와 관련이 있었다,18,44,0.1853522098385996,mid(15~30%),train,zk_00943
train,8026,217,7.687,16000,최저임금 영향률이 높아졌다는 것은 그만큼 최저임금의 영향을 받는 노동자가 많아지고 있다는 뜻이다,12,42,0.2264880066363947,mid(15~30%),train,zk_00944
train,8035,217,10.9039375,16000,재정 열악한 지자체에 골프장은 달콤한 유혹지방자치단체가 골프장 유치 등에 열을 올린 건 지방세 때문이다,14,44,0.1596683131221145,mid(15~30%),train,zk_00945
train,8045,217,6.061375,16000,하지만 이같은 노동절 휴일수당은 여전히 많은 노동자에게 그림의 떡인 상황이다,10,33,0.28723075325548514,mid(15~30%),train,zk_00946
train,8074,217,9.48325,16000,정부가 설 연휴가 끝난 직후인 다음 달 이십 오 일부터 금연치료에 대해 건강보험을 지원한다,14,37,0.18358825371196227,mid(15~30%),train,zk_00947
train,8077,217,9.3789375,16000,이번에도 전국적으로 돌풍 천둥 번개가 동반되겠고 곳에 따라 여든 밀리미터 가량 내려 비의 양도 많겠습니다,15,44,0.18563012143048893,mid(15~30%),train,zk_00948
train,8104,217,6.326125,16000,교수들도 최소 총추위 구성 단계부터 강도 높은 개혁이 필요하다는 입장을 보이고 있다,12,35,0.27521007046398327,mid(15~30%),train,zk_00949
train,18923,218,9.69725,16000,불법 벌목업자들은 귀중한 나무들 심지어 국립공원에 있는 나무들까지 몰래 베어 가고 있습니다,12,39,0.179536807549972,mid(15~30%),train,zk_00950
train,18956,218,13.2039375,16000,사이언스지는 한국판 메르스 소식을 실시간으로 전하면서 한국에서 메르스가 급속히 확산되고 있는데도 불구하고 정부는 제대로 된 정보를 공개하지 않고 있다고 지적했다,20,70,0.13185561557027714,low(~15%),train,zk_00951
train,18957,218,5.2199375,16000,잘 훈련되고 무장한 이십 오 만 명가량이 이라크 전역으로 흩어졌다,10,27,0.3335314468830261,high(30%~),train,zk_00952
train,19075,218,5.106875,16000,이렇게 하는 것으로 잘 알려진 한 가지 예로 꿀벌이 있습니다,10,24,0.3409155906525941,high(30%~),train,zk_00953
train,19077,218,5.7303125,16000,혈관 건강은 생명을 좌지우지하는 중대한 질환과 관련이 많다,8,25,0.303825194003637,high(30%~),train,zk_00954
train,19130,218,10.9043125,16000,뉴 사이언티스트 지는 기술자들이 이 곤충의 비밀을 밝혀내기 위해 날갯짓을 하며 공중에 떠 있는 벌들을 초당 육천 프레임의 속도로 촬영했다라고 보도한다,21,63,0.15966282211867702,mid(15~30%),train,zk_00955
train,19160,218,10.873625,16000,정부가 이천 십 삼 년 소득공제를 세액공제로 바꾸고 올해 들어 연말정산 파동이 커지자 저소득층 및 중산층 세금을 깎으면서다,18,51,0.16011342188221186,mid(15~30%),train,zk_00956
train,19234,218,10.0355625,16000,노효동 특파원 미국 최대의 방산업체인 록히드마틴이 지난 이십 구 일 한 미 양국이 사드 문제를 논의 중이라고 했던 주장을 하루 만에 뒤집었다,22,57,0.17348437688609544,mid(15~30%),train,zk_00957
train,19236,218,6.72,16000,스노윙 치킨은 눈가루 같은 치즈 가루를 뿌린 메뉴를 뜻한다,9,24,0.2590793611627926,mid(15~30%),train,zk_00958
train,19259,218,10.49425,16000,윤 검사는 자신이 사건에 관여는 안하지만 검사들이 공소유지 할 때까지는 자리를 지키는 게 도리라는 생각을 내비친 것으로 전해졌다,18,54,0.16590164204340152,mid(15~30%),train,zk_00959
train,12955,108,6.787375,16000,그러나 다른 이유는 없었는지 다른 물증 확보에도 주력하고 있습니다,9,28,0.25650760522498994,mid(15~30%),val,zk_00960
train,12962,108,11.012125,16000,학습 장애의 증상 가운데는 말을 배우는 것이 늦거나 습관적으로 잘못 발음하거나 어린애 같은 말투를 계속 쓰는 것이 있습니다,18,51,0.1580996680489884,mid(15~30%),val,zk_00961
train,12969,108,12.49275,16000,영미권뿐만 아니라 중국에서도 베이징 상하이의 젊은층을 중심으로 크래프트 맥주가 선풍적인 인기를 얻고 있다고 파이낸셜타임스가 전했다,15,58,0.13936189445990405,low(~15%),val,zk_00962
train,12984,108,10.2815625,16000,따라서 남편이 아내를 신체적으로 자주 학대한다면 피해자는 별거할 수 있다,10,31,0.169333533401559,mid(15~30%),val,zk_00963
train,12993,108,7.63725,16000,그는 호남지역의 원심력 강화와 관련 호남은 언제나 시대의 깃발이었다,9,29,0.2279633777883356,mid(15~30%),val,zk_00964
train,13005,108,8.753625,16000,아그레망은 신임 대사를 파견할 때 상대국에 관례적으로 사전 동의를 받는 것을 말합니다,12,36,0.19889055185868326,mid(15~30%),val,zk_00965
train,13014,108,7.5818125,16000,도발에는 강력히 응징하고 대화의 문은 열어 놓을 것이라고 단호한 입장을 나타냈다,11,34,0.22963022456885687,mid(15~30%),val,zk_00966
train,13024,108,8.7713125,16000,헌법재판소의 양심적 병역거부에 대한 위헌 법률심판은 올가을께 내려질 것으로 보인다,10,36,0.19848948569714808,mid(15~30%),val,zk_00967
train,13031,108,8.847375,16000,쏘나타의 지난달 판매량은 전월 대비 일 쩜 구 퍼센트 감소해 두 달 연속 하락세를 기록했다,15,36,0.19678303530866117,mid(15~30%),val,zk_00968
train,13040,108,10.485875,16000,예를 들어 타협이 필요하겠지만 만약 국회선진화법이 개정된 이후에 과반수 표결만으로 그 법안이 폐지될 수 있다면,15,47,0.16603414660330837,mid(15~30%),val,zk_00969
train,19283,110,8.363875,16000,각 가게는 주방장 개성을 담은 라멘을 경쟁적으로 내놓고 방송도 이를 조명한다,11,32,0.20815869522368113,mid(15~30%),val,zk_00970
train,19291,110,10.7054375,16000,입소문이 나자 낙동강유역환경청은 지난해 삼 월 뉴트리아 퇴치전담반을 꾸리고 전씨를 퇴치반장으로 스카우트했다,12,48,0.16262887967109854,mid(15~30%),val,zk_00971
train,19295,110,8.907,16000,모든 게 불편하고 지루하고 무의미하게 느껴져 고민만 더 깊어지는 이들을 적잖이 봤거든요,12,37,0.19546573560278052,mid(15~30%),val,zk_00972
train,19313,110,8.66375,16000,박 대표는 동물보호법에는 야생생물법과 달리 고통이라는 단어가 없다,8,29,0.20095377948509202,mid(15~30%),val,zk_00973
train,19339,110,12.5464375,16000,우리는 그루지야 정부가 이러한 사건들을 수사하고 만인이 지닌 종교적 권리에 대한 존중심을 보장하기 위해 경계 태세를 늦추지 말 것을 촉구하는 바이다,21,62,0.138765550540858,low(~15%),val,zk_00974
train,19345,110,7.021125,16000,뇌 조직 일 그램에 수백만 개가 쌓여 있기도 했습니다,9,21,0.24796785515340722,mid(15~30%),val,zk_00975
train,19353,110,10.262375,16000,북한의 핵개발 속도는 빨라지고 있지만 실질적인 군사적 대응책이 부족하다는 데 따른 위기감이 반영된 것으로 보인다,15,48,0.16965013527706463,mid(15~30%),val,zk_00976
train,19372,110,7.469125,16000,다음 질문들에 답한 다음 성구에 있는 빈칸을 채워 넣으십시오,9,25,0.233094680704094,mid(15~30%),val,zk_00977
train,19417,110,7.405125,16000,그녀가 사실을 이야기 할 수 있도록 설득하는 것이 중요하다,9,24,0.2351092394813006,mid(15~30%),val,zk_00978
