sample_id,speaker,dataset_split,ratio_bin,n_words_replaced,original_text,replaced_tail,new_text,duration,word_count_ok
zk_01075,169,val,low,2,그는 불안한 마음이 없진 않지만 생활비로 월 육십 만원만 쓰기 때문에 일 년은 별걱정 없다,큰 걱정이다,그는 불안한 마음이 없진 않지만 생활비로 월 육십 만원만 쓰기 때문에 일 년은 큰 걱정이다,6.397875,True
zk_01075,169,val,mid,3,그는 불안한 마음이 없진 않지만 생활비로 월 육십 만원만 쓰기 때문에 일 년은 별걱정 없다,년은 걱정이 많다,그는 불안한 마음이 없진 않지만 생활비로 월 육십 만원만 쓰기 때문에 일 년은 걱정이 많다,6.397875,True
zk_01075,169,val,high,5,그는 불안한 마음이 없진 않지만 생활비로 월 육십 만원만 쓰기 때문에 일 년은 별걱정 없다,때문에 일 년은 걱정이 많다,그는 불안한 마음이 없진 않지만 생활비로 월 육십 만원만 쓰기 때문에 일 년은 걱정이 많다,6.397875,True
zk_01076,169,val,low,2,방승범 간사는 찾아오는 분들을 보면 한 번 대리기사를 시작하면 쉽게 빠져나가지 못하는 것 같다고 덧붙였다,다르다고 덧붙였다,방승범 간사는 찾아오는 분들을 보면 한 번 대리기사를 시작하면 쉽게 빠져나가지 못하는 것 다르다고 덧붙였다,7.839625,True
zk_01076,169,val,mid,3,방승범 간사는 찾아오는 분들을 보면 한 번 대리기사를 시작하면 쉽게 빠져나가지 못하는 것 같다고 덧붙였다,것 같다고 부정했다,방승범 간사는 찾아오는 분들을 보면 한 번 대리기사를 시작하면 쉽게 빠져나가지 못하는 것 같다고 부정했다,7.839625,True
zk_01076,169,val,high,5,방승범 간사는 찾아오는 분들을 보면 한 번 대리기사를 시작하면 쉽게 빠져나가지 못하는 것 같다고 덧붙였다,빠져나갈 수 있다고 덧붙였다,방승범 간사는 찾아오는 분들을 보면 한 번 대리기사를 시작하면 쉽게 빠져나갈 수 있다고 덧붙였다,7.839625,False
zk_01077,169,val,low,2,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 되겠다고 일축했다,거부했다고 주장했다,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 거부했다고 주장했다,8.771125,True
zk_01077,169,val,mid,3,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 되겠다고 일축했다,파묻어야 한다고 주장했다,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 파묻어야 한다고 주장했다,8.771125,True
zk_01077,169,val,high,5,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 되겠다고 일축했다,수성갑에 뼈를 묻지 말았다고 인정했다,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻지 말았다고 인정했다,8.771125,True
zk_01078,169,val,low,2,사례 일 은 영어유치원에 다니는 아이의 생활이라는 인터넷에서 떠도는 글을 재구성한 것이다,분해한 것이다,사례 일 은 영어유치원에 다니는 아이의 생활이라는 인터넷에서 떠도는 글을 분해한 것이다,6.7630625,True
zk_01078,169,val,mid,3,사례 일 은 영어유치원에 다니는 아이의 생활이라는 인터넷에서 떠도는 글을 재구성한 것이다,글을 왜곡한 것이다,사례 일 은 영어유치원에 다니는 아이의 생활이라는 인터넷에서 떠도는 글을 왜곡한 것이다,6.7630625,True
zk_01078,169,val,high,5,사례 일 은 영어유치원에 다니는 아이의 생활이라는 인터넷에서 떠도는 글을 재구성한 것이다,인터넷에서 직접 창작한 글이다,사례 일 은 영어유치원에 다니는 아이의 생활이라는 인터넷에서 직접 창작한 글이다,6.7630625,False
zk_01079,169,val,low,2,크리스티의 청각 장애는 여전히 우리 모두에게 도전이 되는 것입니다,못하는 것입니다,크리스티의 청각 장애는 여전히 우리 모두에게 도전이 못하는 것입니다,5.23675,True
zk_01079,169,val,mid,3,크리스티의 청각 장애는 여전히 우리 모두에게 도전이 되는 것입니다,쉬운 일이 됩니다,크리스티의 청각 장애는 여전히 우리 모두에게 쉬운 일이 됩니다,5.23675,True
zk_01079,169,val,high,5,크리스티의 청각 장애는 여전히 우리 모두에게 도전이 되는 것입니다,우리 모두에게 쉬운 것만은 아닙니다,크리스티의 청각 장애는 여전히 우리 모두에게 쉬운 것만은 아닙니다,5.23675,True
zk_01080,172,val,low,2,각 가게는 주방장 개성을 담은 라멘을 경쟁적으로 내놓고 방송도 이를 조명한다,이를 외면한다,각 가게는 주방장 개성을 담은 라멘을 경쟁적으로 내놓고 방송도 이를 외면한다,6.04125,True
zk_01080,172,val,mid,3,각 가게는 주방장 개성을 담은 라멘을 경쟁적으로 내놓고 방송도 이를 조명한다,방송은 이를 외면한다,각 가게는 주방장 개성을 담은 라멘을 경쟁적으로 내놓고 방송은 이를 외면한다,6.04125,True
zk_01080,172,val,high,5,각 가게는 주방장 개성을 담은 라멘을 경쟁적으로 내놓고 방송도 이를 조명한다,소극적으로 외면하고 방송은 이를 무시한다,각 가게는 주방장 개성을 담은 라멘을 소극적으로 외면하고 방송은 이를 무시한다,6.04125,True
zk_01081,172,val,low,2,이천 십 오 년 우리나라 최저임금은 올해보다 칠 쩜 일 퍼센트 증가한 오천 오백 팔십 원이다,팔백 원이다,이천 십 오 년 우리나라 최저임금은 올해보다 칠 쩜 일 퍼센트 증가한 오천 오백 팔백 원이다,6.208625,True
zk_01081,172,val,mid,3,이천 십 오 년 우리나라 최저임금은 올해보다 칠 쩜 일 퍼센트 증가한 오천 오백 팔십 원이다,오천원이었다,이천 십 오 년 우리나라 최저임금은 올해보다 칠 쩜 일 퍼센트 증가한 오천 오천원이었다,6.208625,False
zk_01081,172,val,high,5,이천 십 오 년 우리나라 최저임금은 올해보다 칠 쩜 일 퍼센트 증가한 오천 오백 팔십 원이다,감소한 오천 오백 팔십 원이다,이천 십 오 년 우리나라 최저임금은 올해보다 칠 쩜 일 퍼센트 감소한 오천 오백 팔십 원이다,6.208625,True
zk_01082,172,val,low,2,취임 후 최대폭 사면권 행사 기대 기업인 포함 여부에 관심 박근혜 대통령이 십 삼 일 광복 일흔 주년을 맞아 특별사면을 시행하겠다고 밝히면서 사면 절차와 대상에 관심이 쏠린다,관심이 흐트러진다,취임 후 최대폭 사면권 행사 기대 기업인 포함 여부에 관심 박근혜 대통령이 십 삼 일 광복 일흔 주년을 맞아 특별사면을 시행하겠다고 밝히면서 사면 절차와 대상에 관심이 흐트러진다,12.10125,True
zk_01082,172,val,mid,3,취임 후 최대폭 사면권 행사 기대 기업인 포함 여부에 관심 박근혜 대통령이 십 삼 일 광복 일흔 주년을 맞아 특별사면을 시행하겠다고 밝히면서 사면 절차와 대상에 관심이 쏠린다,대상에 관심이 멀어진다,취임 후 최대폭 사면권 행사 기대 기업인 포함 여부에 관심 박근혜 대통령이 십 삼 일 광복 일흔 주년을 맞아 특별사면을 시행하겠다고 밝히면서 사면 절차와 대상에 관심이 멀어진다,12.10125,True
zk_01082,172,val,high,5,취임 후 최대폭 사면권 행사 기대 기업인 포함 여부에 관심 박근혜 대통령이 십 삼 일 광복 일흔 주년을 맞아 특별사면을 시행하겠다고 밝히면서 사면 절차와 대상에 관심이 쏠린다,사면 절차와 대상에 관심이 없다,취임 후 최대폭 사면권 행사 기대 기업인 포함 여부에 관심 박근혜 대통령이 십 삼 일 광복 일흔 주년을 맞아 특별사면을 시행하겠다고 밝히면서 사면 절차와 대상에 관심이 없다,12.10125,True
zk_01083,172,val,low,2,핵무력건설에 대해선 그 역사적 연원을 돌아보며 길게 설명했으니 반복하지 않을게,계속하겠습니다,핵무력건설에 대해선 그 역사적 연원을 돌아보며 길게 설명했으니 계속하겠습니다,6.066125,False
zk_01083,172,val,mid,3,핵무력건설에 대해선 그 역사적 연원을 돌아보며 길게 설명했으니 반복하지 않을게,설명을 다시 하겠습니다,핵무력건설에 대해선 그 역사적 연원을 돌아보며 길게 설명을 다시 하겠습니다,6.066125,True
zk_01083,172,val,high,5,핵무력건설에 대해선 그 역사적 연원을 돌아보며 길게 설명했으니 반복하지 않을게,돌아보며 길게 설명했으니 다시 반복하겠어,핵무력건설에 대해선 그 역사적 연원을 돌아보며 길게 설명했으니 다시 반복하겠어,6.066125,True
zk_01084,172,val,low,2,현지법인과 합작형태로 진출했던 중국은 물론 미국까지 실패하면서 막대한 투자금이 고스란히 부담이 됐다,도움이 됐다,현지법인과 합작형태로 진출했던 중국은 물론 미국까지 실패하면서 막대한 투자금이 고스란히 도움이 됐다,7.1571875,True
zk_01084,172,val,mid,3,현지법인과 합작형태로 진출했던 중국은 물론 미국까지 실패하면서 막대한 투자금이 고스란히 부담이 됐다,큰 도움이 됐다,현지법인과 합작형태로 진출했던 중국은 물론 미국까지 실패하면서 막대한 투자금이 큰 도움이 됐다,7.1571875,True
zk_01084,172,val,high,5,현지법인과 합작형태로 진출했던 중국은 물론 미국까지 실패하면서 막대한 투자금이 고스란히 부담이 됐다,막대한 투자금이 큰 수익을 냈다,현지법인과 합작형태로 진출했던 중국은 물론 미국까지 실패하면서 막대한 투자금이 큰 수익을 냈다,7.1571875,True
zk_01085,172,val,low,2,전 라운드서 선두를 질주하던 첼시가 크리스탈 팰리스에 발목을 잡히면서 이 위 토트넘에 추격 기회가 생겼다,기회를 잃었다,전 라운드서 선두를 질주하던 첼시가 크리스탈 팰리스에 발목을 잡히면서 이 위 토트넘에 추격 기회를 잃었다,6.8131875,True
zk_01085,172,val,mid,3,전 라운드서 선두를 질주하던 첼시가 크리스탈 팰리스에 발목을 잡히면서 이 위 토트넘에 추격 기회가 생겼다,추격 기회를 잃었다,전 라운드서 선두를 질주하던 첼시가 크리스탈 팰리스에 발목을 잡히면서 이 위 토트넘에 추격 기회를 잃었다,6.8131875,True
zk_01085,172,val,high,5,전 라운드서 선두를 질주하던 첼시가 크리스탈 팰리스에 발목을 잡히면서 이 위 토트넘에 추격 기회가 생겼다,위 토트넘에 추격 기회가 사라졌다,전 라운드서 선두를 질주하던 첼시가 크리스탈 팰리스에 발목을 잡히면서 이 위 토트넘에 추격 기회가 사라졌다,6.8131875,True
zk_01086,172,val,low,2,그리고 아웃렛은 재고 상품을 싸게 판다고 해서 붙은 이름인데 이런 아웃렛들 정말 물건을 싸게 팔고 있을까요,사고 있을까요,그리고 아웃렛은 재고 상품을 싸게 판다고 해서 붙은 이름인데 이런 아웃렛들 정말 물건을 싸게 사고 있을까요,7.463375,True
zk_01086,172,val,mid,3,그리고 아웃렛은 재고 상품을 싸게 판다고 해서 붙은 이름인데 이런 아웃렛들 정말 물건을 싸게 팔고 있을까요,비싸게 팔고 있을까요,그리고 아웃렛은 재고 상품을 싸게 판다고 해서 붙은 이름인데 이런 아웃렛들 정말 물건을 비싸게 팔고 있을까요,7.463375,True
zk_01086,172,val,high,5,그리고 아웃렛은 재고 상품을 싸게 판다고 해서 붙은 이름인데 이런 아웃렛들 정말 물건을 싸게 팔고 있을까요,정말 물건을 비싸게 팔고 있을까요,그리고 아웃렛은 재고 상품을 싸게 판다고 해서 붙은 이름인데 이런 아웃렛들 정말 물건을 비싸게 팔고 있을까요,7.463375,True
zk_01087,172,val,low,2,의학 물리학 생의학 공학 교수인 새뮤얼 위클라인 박사는 이렇게 말했습니다,이렇게 물었습니다,의학 물리학 생의학 공학 교수인 새뮤얼 위클라인 박사는 이렇게 물었습니다,5.6363125,True
zk_01087,172,val,mid,3,의학 물리학 생의학 공학 교수인 새뮤얼 위클라인 박사는 이렇게 말했습니다,박사는 반박했습니다,의학 물리학 생의학 공학 교수인 새뮤얼 위클라인 박사는 반박했습니다,5.6363125,False
zk_01087,172,val,high,5,의학 물리학 생의학 공학 교수인 새뮤얼 위클라인 박사는 이렇게 말했습니다,새뮤얼 위클라인 박사는 이를 부인했습니다,의학 물리학 생의학 공학 교수인 새뮤얼 위클라인 박사는 이를 부인했습니다,5.6363125,True
zk_01088,172,val,low,2,이 신호체계에서는 좌회전 신호 때 당연히 좌회전을 하고 직진 신호 때에도 맞은편에서 다가오는 차량이 없으면 비보호 좌회전을 할 수 있어 좌회전 차량의 소통이 원활해진다,소통이 단절된다,이 신호체계에서는 좌회전 신호 때 당연히 좌회전을 하고 직진 신호 때에도 맞은편에서 다가오는 차량이 없으면 비보호 좌회전을 할 수 있어 좌회전 차량의 소통이 단절된다,11.224,True
zk_01088,172,val,mid,3,이 신호체계에서는 좌회전 신호 때 당연히 좌회전을 하고 직진 신호 때에도 맞은편에서 다가오는 차량이 없으면 비보호 좌회전을 할 수 있어 좌회전 차량의 소통이 원활해진다,차량의 소통이 악화된다,이 신호체계에서는 좌회전 신호 때 당연히 좌회전을 하고 직진 신호 때에도 맞은편에서 다가오는 차량이 없으면 비보호 좌회전을 할 수 있어 좌회전 차량의 소통이 악화된다,11.224,True
zk_01088,172,val,high,5,이 신호체계에서는 좌회전 신호 때 당연히 좌회전을 하고 직진 신호 때에도 맞은편에서 다가오는 차량이 없으면 비보호 좌회전을 할 수 있어 좌회전 차량의 소통이 원활해진다,있어 좌회전 차량의 소통이 지체된다,이 신호체계에서는 좌회전 신호 때 당연히 좌회전을 하고 직진 신호 때에도 맞은편에서 다가오는 차량이 없으면 비보호 좌회전을 할 수 있어 좌회전 차량의 소통이 지체된다,11.224,True
zk_01089,172,val,low,2,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 되겠다고 일축했다,불가능하다고 지적했다,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 불가능하다고 지적했다,10.2455625,True
zk_01089,172,val,mid,3,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 되겠다고 일축했다,파헤쳐야 된다고 주장했다,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 파헤쳐야 된다고 주장했다,10.2455625,True
zk_01089,172,val,high,5,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에 뼈를 묻어야 되겠다고 일축했다,수성갑에서 뼈를 빼내야 한다고 주장했다,김문수 전 경기지사는 십 삼 일 대구를 떠나 수도권 험지에 출마하라는 일각의 요구에 대해 저는 수성갑에서 뼈를 빼내야 한다고 주장했다,10.2455625,True
zk_01090,175,val,low,2,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 있다,수 없다,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 없다,7.2005,True
zk_01090,175,val,mid,3,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 있다,확인할 수 없다,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 없다,7.2005,True
zk_01090,175,val,high,5,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하고 있음을 확인할 수 있다,주력하지 않음을 알 수 있다,재무제표를 통해서도 기업들이 실물투자보다는 현금성 자산 불리기에 주력하지 않음을 알 수 있다,7.2005,True
zk_01091,175,val,low,2,이천 십 이 년 대선 때 국정원 댓글 사건 수사 외압 의혹을 제기했던 권 의원은 작년 칠 월 김한길 안철수 공동대표 때 전략 공천으로 당선됐다,공천으로 탈락됐다,이천 십 이 년 대선 때 국정원 댓글 사건 수사 외압 의혹을 제기했던 권 의원은 작년 칠 월 김한길 안철수 공동대표 때 전략 공천으로 탈락됐다,7.9966875,True
zk_01091,175,val,mid,3,이천 십 이 년 대선 때 국정원 댓글 사건 수사 외압 의혹을 제기했던 권 의원은 작년 칠 월 김한길 안철수 공동대표 때 전략 공천으로 당선됐다,전략 공천으로 낙선됐다,이천 십 이 년 대선 때 국정원 댓글 사건 수사 외압 의혹을 제기했던 권 의원은 작년 칠 월 김한길 안철수 공동대표 때 전략 공천으로 낙선됐다,7.9966875,True
zk_01091,175,val,high,5,이천 십 이 년 대선 때 국정원 댓글 사건 수사 외압 의혹을 제기했던 권 의원은 작년 칠 월 김한길 안철수 공동대표 때 전략 공천으로 당선됐다,공동대표 때 전략 공천으로 낙선됐다,이천 십 이 년 대선 때 국정원 댓글 사건 수사 외압 의혹을 제기했던 권 의원은 작년 칠 월 김한길 안철수 공동대표 때 전략 공천으로 낙선됐다,7.9966875,True
zk_01092,175,val,low,2,여덟 시간이나 집을 비웠는데도 재우기만하면 별문제 없을 것이라고 착각했습니다,것이라고 확신했습니다,여덟 시간이나 집을 비웠는데도 재우기만하면 별문제 없을 것이라고 확신했습니다,6.474,True
zk_01092,175,val,mid,3,여덟 시간이나 집을 비웠는데도 재우기만하면 별문제 없을 것이라고 착각했습니다,있을 것이라고 확신했습니다,여덟 시간이나 집을 비웠는데도 재우기만하면 별문제 있을 것이라고 확신했습니다,6.474,True
zk_01092,175,val,high,5,여덟 시간이나 집을 비웠는데도 재우기만하면 별문제 없을 것이라고 착각했습니다,깨워야만 할 것이라고 생각했습니다,여덟 시간이나 집을 비웠는데도 깨워야만 할 것이라고 생각했습니다,6.474,False
zk_01093,175,val,low,2,그에게 한국인이 모르는 민주주의가 무엇이라고 생각하느냐고 직설적으로 물었다,완곡하게 물었다,그에게 한국인이 모르는 민주주의가 무엇이라고 생각하느냐고 완곡하게 물었다,5.9639375,True
zk_01093,175,val,mid,3,그에게 한국인이 모르는 민주주의가 무엇이라고 생각하느냐고 직설적으로 물었다,생각하느냐고 완곡하게 물었다,그에게 한국인이 모르는 민주주의가 무엇이라고 생각하느냐고 완곡하게 물었다,5.9639375,True
zk_01093,175,val,high,5,그에게 한국인이 모르는 민주주의가 무엇이라고 생각하느냐고 직설적으로 물었다,민주주의가 무엇인지 애매하게 둘러댔다,그에게 한국인이 모르는 민주주의가 무엇인지 애매하게 둘러댔다,5.9639375,False
zk_01094,175,val,low,2,짜왕은 월 매출 백 억 에서 백 삼십 억원을 기록하면서 신라면에 이어 두번째로 잘 팔리는 라면에 당당히 이름을 올렸다,이름을 내렸다,짜왕은 월 매출 백 억 에서 백 삼십 억원을 기록하면서 신라면에 이어 두번째로 잘 팔리는 라면에 당당히 이름을 내렸다,8.2300625,True
zk_01094,175,val,mid,3,짜왕은 월 매출 백 억 에서 백 삼십 억원을 기록하면서 신라면에 이어 두번째로 잘 팔리는 라면에 당당히 이름을 올렸다,몰래 이름을 뺐다,짜왕은 월 매출 백 억 에서 백 삼십 억원을 기록하면서 신라면에 이어 두번째로 잘 팔리는 라면에 몰래 이름을 뺐다,8.2300625,True
zk_01094,175,val,high,5,짜왕은 월 매출 백 억 에서 백 삼십 억원을 기록하면서 신라면에 이어 두번째로 잘 팔리는 라면에 당당히 이름을 올렸다,팔리는 라면에 이름을 올리지 못했다,짜왕은 월 매출 백 억 에서 백 삼십 억원을 기록하면서 신라면에 이어 두번째로 잘 팔리는 라면에 이름을 올리지 못했다,8.2300625,True
zk_01095,175,val,low,2,서울이나 강원 영서 등 중북부에는 내일 하루만 열 에서 마흔 밀리미터가 오다 그치겠습니다,계속 하겠습니다,서울이나 강원 영서 등 중북부에는 내일 하루만 열 에서 마흔 밀리미터가 계속 하겠습니다,7.33075,True
zk_01095,175,val,mid,3,서울이나 강원 영서 등 중북부에는 내일 하루만 열 에서 마흔 밀리미터가 오다 그치겠습니다,계속될 거예요,서울이나 강원 영서 등 중북부에는 내일 하루만 열 에서 마흔 계속될 거예요,7.33075,False
zk_01095,175,val,high,5,서울이나 강원 영서 등 중북부에는 내일 하루만 열 에서 마흔 밀리미터가 오다 그치겠습니다,에서 마흔 밀리미터가 모자랄 것입니다,서울이나 강원 영서 등 중북부에는 내일 하루만 열 에서 마흔 밀리미터가 모자랄 것입니다,7.33075,True
zk_01096,175,val,low,2,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되고 있다,되지 않는다,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되지 않는다,8.92525,True
zk_01096,175,val,mid,3,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되고 있다,필터링이 되지 않는다,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되지 않는다,8.92525,True
zk_01096,175,val,high,5,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 되고 있다,등 자체 필터링이 안 된다,인스타그램의 경우도 검색란에 해시태그와 함께 영문으로 특정 성적 단어를 검색하면 검색 결과가 보이지 않는 등 자체 필터링이 안 된다,8.92525,True
zk_01097,175,val,low,2,만약 사망할 정도로 큰 충격을 받았다면 부딪치는 소리가 크게 났을 텐데 남자친구가 인지하지 못했다는 것이 의아하다,것이 당연하다,만약 사망할 정도로 큰 충격을 받았다면 부딪치는 소리가 크게 났을 텐데 남자친구가 인지하지 못했다는 것이 당연하다,7.9970625,True
zk_01097,175,val,mid,3,만약 사망할 정도로 큰 충격을 받았다면 부딪치는 소리가 크게 났을 텐데 남자친구가 인지하지 못했다는 것이 의아하다,했다는 것이 놀랍다,만약 사망할 정도로 큰 충격을 받았다면 부딪치는 소리가 크게 났을 텐데 남자친구가 인지하지 했다는 것이 놀랍다,7.9970625,True
zk_01097,175,val,high,5,만약 사망할 정도로 큰 충격을 받았다면 부딪치는 소리가 크게 났을 텐데 남자친구가 인지하지 못했다는 것이 의아하다,남자친구가 인지했다는 것이 너무 의아하다,만약 사망할 정도로 큰 충격을 받았다면 부딪치는 소리가 크게 났을 텐데 남자친구가 인지했다는 것이 너무 의아하다,7.9970625,True
zk_01098,175,val,low,2,폭발로 인한 연기는 공항 밖 주차장까지 퍼져나갔고 사람들은 놀라 뛰쳐나가기 바쁩니다,천천히 걷습니다,폭발로 인한 연기는 공항 밖 주차장까지 퍼져나갔고 사람들은 놀라 천천히 걷습니다,7.1668125,True
zk_01098,175,val,mid,3,폭발로 인한 연기는 공항 밖 주차장까지 퍼져나갔고 사람들은 놀라 뛰쳐나가기 바쁩니다,천천히 걸어 옵니다,폭발로 인한 연기는 공항 밖 주차장까지 퍼져나갔고 사람들은 천천히 걸어 옵니다,7.1668125,True
zk_01098,175,val,high,5,폭발로 인한 연기는 공항 밖 주차장까지 퍼져나갔고 사람들은 놀라 뛰쳐나가기 바쁩니다,수그러들고 사람들은 차분히 돌아가기 시작합니다,폭발로 인한 연기는 공항 밖 주차장까지 수그러들고 사람들은 차분히 돌아가기 시작합니다,7.1668125,True
zk_01099,175,val,low,2,대표적인 것이 이명박 정부의 경제정책을 비판하는 글을 다음 아고라 게시판에 올린 박아무개씨를 구속한 미네르바 사건입니다,미네르바 아닙니다,대표적인 것이 이명박 정부의 경제정책을 비판하는 글을 다음 아고라 게시판에 올린 박아무개씨를 구속한 미네르바 아닙니다,9.071125,True
zk_01099,175,val,mid,3,대표적인 것이 이명박 정부의 경제정책을 비판하는 글을 다음 아고라 게시판에 올린 박아무개씨를 구속한 미네르바 사건입니다,석방한 미네르바 사건입니다,대표적인 것이 이명박 정부의 경제정책을 비판하는 글을 다음 아고라 게시판에 올린 박아무개씨를 석방한 미네르바 사건입니다,9.071125,True
zk_01099,175,val,high,5,대표적인 것이 이명박 정부의 경제정책을 비판하는 글을 다음 아고라 게시판에 올린 박아무개씨를 구속한 미네르바 사건입니다,내린 박아무개씨를 석방한 미네르바 사건입니다,대표적인 것이 이명박 정부의 경제정책을 비판하는 글을 다음 아고라 게시판에 내린 박아무개씨를 석방한 미네르바 사건입니다,9.071125,True
zk_01100,188,val,low,2,이 여성은 흰색 긴팔 티에 무릎 위까지 내려오는 스커트와 단화를 착용한 것으로 보인다,명확하지 않다,이 여성은 흰색 긴팔 티에 무릎 위까지 내려오는 스커트와 단화를 착용한 명확하지 않다,6.93625,True
zk_01100,188,val,mid,3,이 여성은 흰색 긴팔 티에 무릎 위까지 내려오는 스커트와 단화를 착용한 것으로 보인다,벗은 것으로 보인다,이 여성은 흰색 긴팔 티에 무릎 위까지 내려오는 스커트와 단화를 벗은 것으로 보인다,6.93625,True
zk_01100,188,val,high,5,이 여성은 흰색 긴팔 티에 무릎 위까지 내려오는 스커트와 단화를 착용한 것으로 보인다,바지와 부츠를 착용한 것으로 보인다,이 여성은 흰색 긴팔 티에 무릎 위까지 내려오는 바지와 부츠를 착용한 것으로 보인다,6.93625,True
zk_01101,188,val,low,2,또한 분류한 내용을 눈에 잘 들어오도록 대여섯 개씩 작은 단위로 묶으십시오,단위로 풀으십시오,또한 분류한 내용을 눈에 잘 들어오도록 대여섯 개씩 작은 단위로 풀으십시오,6.2433125,True
zk_01101,188,val,mid,3,또한 분류한 내용을 눈에 잘 들어오도록 대여섯 개씩 작은 단위로 묶으십시오,큰 단위로 풀으십시오,또한 분류한 내용을 눈에 잘 들어오도록 대여섯 개씩 큰 단위로 풀으십시오,6.2433125,True
zk_01101,188,val,high,5,또한 분류한 내용을 눈에 잘 들어오도록 대여섯 개씩 작은 단위로 묶으십시오,여러 개를 큰 덩어리로 모으십시오,또한 분류한 내용을 눈에 잘 들어오도록 여러 개를 큰 덩어리로 모으십시오,6.2433125,True
zk_01102,188,val,low,2,특히 저는 어떤 말씀 드리고 싶냐하면 이런 얘기 해드리고 싶어요,피하고 싶어요,특히 저는 어떤 말씀 드리고 싶냐하면 이런 얘기 피하고 싶어요,5.34175,True
zk_01102,188,val,mid,3,특히 저는 어떤 말씀 드리고 싶냐하면 이런 얘기 해드리고 싶어요,말하고 싶지 않아요,특히 저는 어떤 말씀 드리고 싶냐하면 이런 말하고 싶지 않아요,5.34175,True
zk_01102,188,val,high,5,특히 저는 어떤 말씀 드리고 싶냐하면 이런 얘기 해드리고 싶어요,싶냐하면 이런 얘기 피하고 싶어요,특히 저는 어떤 말씀 드리고 싶냐하면 이런 얘기 피하고 싶어요,5.34175,True
zk_01103,188,val,low,2,대부분은 복합적인 국제 정치 상황에서 나오는 좌절을 제게 쏟아내는 거다,담아두는 거다,대부분은 복합적인 국제 정치 상황에서 나오는 좌절을 제게 담아두는 거다,5.999,True
zk_01103,188,val,mid,3,대부분은 복합적인 국제 정치 상황에서 나오는 좌절을 제게 쏟아내는 거다,제게 감추는 거다,대부분은 복합적인 국제 정치 상황에서 나오는 좌절을 제게 감추는 거다,5.999,True
zk_01103,188,val,high,5,대부분은 복합적인 국제 정치 상황에서 나오는 좌절을 제게 쏟아내는 거다,나오는 좌절을 제게 감싸주는 거다,대부분은 복합적인 국제 정치 상황에서 나오는 좌절을 제게 감싸주는 거다,5.999,True
zk_01104,188,val,low,2,중국은 이밖에 만재배수량 이천 에서 사천 팔백 톤에 이르는 상륙함도 다수 보유하고 있는 등 상당한 상륙전 능력을 갖추고 있다,갖추지 못했다,중국은 이밖에 만재배수량 이천 에서 사천 팔백 톤에 이르는 상륙함도 다수 보유하고 있는 등 상당한 상륙전 능력을 갖추지 못했다,10.0520625,True
